date,strategy,total_assets,asset_1_symbol,asset_1_weight,asset_1_score,asset_2_symbol,asset_2_weight,asset_2_score,asset_3_symbol,asset_3_weight,asset_3_score,asset_4_symbol,asset_4_weight,asset_4_score,asset_5_symbol,asset_5_weight,asset_5_score,asset_6_symbol,asset_6_weight,asset_6_score,asset_7_symbol,asset_7_weight,asset_7_score,asset_8_symbol,asset_8_weight,asset_8_score
2020-10-14,Custom_Risk_0,8,BTC,0.23501425539657103,0.9611562164382579,ETC,0.17832660808394776,0.5105614932016316,ETH,0.1368607329576278,0.23713596395693723,DCR,0.11582561108382507,0.21210927409848496,BNB,0.09606272286482444,0.05818242207765945,BCH,0.13193827719831644,-0.03783101229028299,GNO,0.07006048029895032,-0.6275221805216359,AAVE,0.035911312115937115,-1.3137921769610525
2020-10-21,Custom_Risk_0,8,BTC,0.1891994207910241,0.6030863808777506,ETH,0.1489334244160827,0.24062648757181632,BCH,0.117860759301633,0.23640308311791858,ETC,0.18692638227624697,0.2355260381173182,BNB,0.13473690715683315,0.2240697237698498,DCR,0.1147075684158373,-0.17110658963647907,AAVE,0.04636325383189309,-0.425499473644381,GNO,0.0612722838104497,-0.9431056501737933
2020-10-28,Custom_Risk_0,8,BTC,0.18415801973717708,0.551224025704326,GNO,0.05106269016762035,0.39055788414469195,ETH,0.14285467443910357,0.13325837683603614,ETC,0.1639477957008379,0.03108915919552907,DCR,0.11950697556432013,-0.0008797357982242744,BCH,0.13746715222843778,-0.014513211447834323,BNB,0.1720115674871863,-0.060656761436549786,INJ,0.028991124675316966,-0.5142902374816004
2020-11-04,Custom_Risk_0,8,BTC,0.21325072573177328,0.7190732557715556,BCH,0.14184256197283263,0.4213693008952581,BNB,0.16473154846488477,0.3508399670018599,ETC,0.14721294842133278,0.3099606346659377,ETH,0.13713786913184495,0.23611251588803728,DCR,0.10545450040283909,-0.12460813021151916,AAVE,0.06549022739123019,-0.27256070032858526,INJ,0.02487961848326226,-0.694697586346843
2020-11-11,Custom_Risk_0,8,BTC,0.14166530896452775,0.8881439567169539,ETH,0.1333388026187325,0.4011472628838597,BCH,0.146810604354619,0.257550391364769,BNB,0.1740463863861578,0.24464363366141,ETC,0.14923537804133963,0.241899039739395,DCR,0.1003805502832079,0.04905624494052335,GNO,0.09677970535351953,-0.08400172468458579,INJ,0.05774326399789576,-0.5316905261822122
2020-11-18,Custom_Risk_0,8,BTC,0.13397576224533717,0.7366211664112134,ETH,0.13145248987900854,0.4106659537757534,BCH,0.14736266322161898,0.3018787431127724,BNB,0.21085123778799897,0.23732073846640023,GNO,0.12295264855814715,0.14582877429232732,ETC,0.13176791236457894,-0.04032871344054049,DCR,0.08235517308683903,-0.05236010588421339,AAVE,0.03928211285647127,-0.8093944016892065
2020-11-25,Custom_Risk_0,8,BTC,0.24156788970747464,0.8674476594719558,ETH,0.1447227571317976,0.0877002019031945,AAVE,0.07660215907573867,0.07575752252276152,BNB,0.16421479285696242,0.0009154587285942345,DCR,0.08962430176667341,-0.027018090254682332,ETC,0.1152239414154432,-0.11556496979302794,INJ,0.06319719376063304,-0.1251157365466597,GNO,0.10484696428527712,-0.273832236991801
2020-12-02,Custom_Risk_0,8,BTC,0.18887219778344227,0.9153520326279574,ETH,0.1380300456595286,0.4026683348017259,ETC,0.11261924071143081,0.307033161522793,BNB,0.15092501056133464,0.22897012709696946,BCH,0.08891984213757131,-0.0624822811663813,DCR,0.12841434391589426,-0.12971331601794583,GNO,0.09206941533084523,-0.17252553317471372,INJ,0.10014990389995285,-0.6267417492559175
2020-12-09,Custom_Risk_0,8,BTC,0.17373338464323396,0.9349479044866704,ETH,0.13614260083361893,0.46534151040065735,BNB,0.17417163892206236,0.3463916751691194,BCH,0.11864376635503743,0.060033232553141816,ETC,0.1235704171771175,0.028699252509677455,DCR,0.09061126099194326,-0.0445174774848136,AAVE,0.08431603756831847,-0.23122386814945559,GNO,0.09881089350866815,-0.4735449734260956
2020-12-16,Custom_Risk_0,8,BTC,0.16135034754143895,0.7258138124240959,BNB,0.17740598736372212,0.33179112342319395,ETH,0.12396018879231077,0.3146807745848884,ETC,0.12394082078682439,0.17718471850364437,GNO,0.12067682756546773,-0.029253638682780664,BCH,0.15468415399613966,-0.08130376020049075,AAVE,0.07532637997744691,-0.17073682220861472,DCR,0.06265529397664943,-0.3288106450250521
2020-12-23,Custom_Risk_0,8,BTC,0.1734504167052407,0.5501658897416284,ETH,0.14767327598441504,0.384249432292743,ETC,0.11127164899381566,0.26304983990634767,BNB,0.15174303721108537,0.09372686727971316,BCH,0.09483425795114132,0.06553958154678358,AAVE,0.11668146325029272,-0.02704738277265123,GNO,0.11280351677551134,-0.10666888137880892,DCR,0.09154238312849787,-0.26628949401293184
2020-12-30,Custom_Risk_0,8,BTC,0.20575844119449974,0.6706324853534619,BNB,0.14194965084818795,0.061327045772219466,ETC,0.11019903688273683,0.039861386075363325,AAVE,0.12144271259787316,0.0364281931222078,ETH,0.1568529971876323,0.001853878175241297,INJ,0.05120972193915693,-0.0028427252952250015,GNO,0.1039255881155296,-0.14400641328680092,DCR,0.1086618512343834,-0.23283186330937822
2021-01-06,Custom_Risk_0,8,BTC,0.1815256751344344,0.9848181493666615,BNB,0.19128322049552812,0.7129855660864206,BCH,0.1068346358965301,0.013744267443905014,DCR,0.11603514855415582,-0.06383088787868507,ETC,0.14451693656040276,-0.13805235900521048,ETH,0.1028292612294449,-0.22448496089012018,INJ,0.058243578261566765,-0.32850932857016496,GNO,0.09873154386793716,-0.3734602911825794
2021-01-13,Custom_Risk_0,8,BTC,0.16663832057763525,0.982930678211508,ETH,0.10925816161012032,0.5915806389866847,BNB,0.2129246222915882,0.5269157161902075,DCR,0.11708353889424858,0.12936629381102244,GNO,0.09890686993056821,0.12294594605892306,ETC,0.10667157734059089,-0.19517181904613712,BCH,0.07828618654694859,-0.5922236011773296,AAVE,0.11023072280829996,-0.7594441052614276
2021-01-20,Custom_Risk_0,8,BTC,0.16936449988616764,1.0603466716715482,ETH,0.13711450778454237,0.3791362550689392,BNB,0.17137919640501256,0.3360970856964456,DCR,0.12852722059444513,0.26860930306437236,ETC,0.10618974672901421,-0.03995424889266397,BCH,0.0767789682009955,-0.2435820387399706,AAVE,0.1137469737198944,-0.27431397148890596,GNO,0.09689888667992813,-0.4372903569698963
2021-01-27,Custom_Risk_0,8,BTC,0.1514389804485489,0.7710389917165658,BNB,0.17058995717224773,0.29188785149709306,ETH,0.08878262581543858,0.28618482369230547,ETC,0.1990106066901527,0.1344610178990943,BCH,0.11874530928581091,-0.08009972593147804,GNO,0.10112257949127523,-0.12857514635356948,DCR,0.10976005537478813,-0.159302572037449,INJ,0.060549885721737834,-0.302148836953188
2021-02-03,Custom_Risk_0,8,BTC,0.14812992762125035,0.7594335198937834,ETC,0.1814233875714356,0.49053293816067406,BNB,0.16595154819185626,0.3555614157524508,ETH,0.0981558287331115,0.08476512200068716,BCH,0.13336758450011793,0.06126735635132188,DCR,0.09723387831489173,-0.17259433803142477,AAVE,0.07401984138314072,-0.2109277062659806,GNO,0.10171800368419581,-0.3242705473367746
2021-02-10,Custom_Risk_0,8,BTC,0.14019069783146798,0.7349292513574581,ETH,0.1502245169705381,0.44210113071612245,ETC,0.15005699664380623,0.20049638799259176,BCH,0.18064664759353177,0.11884999994745538,GNO,0.11507071278126783,0.10454649771383322,AAVE,0.08999481228135212,-0.056730264628892954,DCR,0.0944941413576286,-0.14406047468515748,INJ,0.07932147454040739,-0.5611094975656883
2021-02-17,Custom_Risk_0,8,BTC,0.14474260407431444,0.8171610483882864,ETH,0.20464187493153305,0.5503046690756312,AAVE,0.10849851083086623,0.32905758393668044,GNO,0.14593546900105722,0.07247678385853695,BNB,0.06706250362053254,-0.20126190971372704,INJ,0.08125470005384644,-0.2509808640750106,DCR,0.11329855604822733,-0.2618691481037327,BCH,0.13456578143962278,-0.34437339403050476
2021-02-24,Custom_Risk_0,8,BTC,0.1621856453697722,0.6561687761848061,ETH,0.16792440276661275,0.3718687292795122,BCH,0.09065333144892011,0.17206416143943978,AAVE,0.17307957845567312,0.15448381841265996,DCR,0.1361075104170709,0.08067490329785514,GNO,0.11622181798768039,-0.010861131607979496,ETC,0.06436052269006587,-0.036105217489917546,INJ,0.08946719086420465,-0.3436856611874946
2021-03-03,Custom_Risk_0,8,BTC,0.1733333278121835,0.5807871662236064,ETH,0.1470108697833032,0.39815583979321056,ETC,0.12378590216760395,0.07617122065063758,BCH,0.12721478785342355,-0.027398026692514673,DCR,0.1439875592568814,-0.06412553372803578,INJ,0.10140136845668059,-0.10295546274215717,GNO,0.13642161257335123,-0.1328102799422874,BNB,0.04684457209657271,-0.18878433823902752
2021-03-10,Custom_Risk_0,8,BTC,0.15536413534845145,0.6174828818303477,INJ,0.09838113509359915,0.21690134704043462,BCH,0.16332064993535858,0.08025859646312963,AAVE,0.10843834419867321,0.07191908317510662,GNO,0.10482338655026284,0.014244500086559059,DCR,0.11644667449948105,-0.056773823952198293,ETH,0.11238121640639083,-0.07885922657234914,ETC,0.14084445796778294,-0.11425368526696485
2021-03-17,Custom_Risk_0,8,BTC,0.15964674803741077,0.5650133604774692,DCR,0.1607862898439786,0.40391506518398534,ETH,0.1386506176814589,0.2817890446708568,AAVE,0.09534336600865678,0.15062378158513912,BCH,0.13938824880556897,0.0890911718095612,INJ,0.11764965859645245,-0.0843989014099713,BNB,0.08113700714943783,-0.30013968583331363,ETC,0.10739806387703572,-0.44498510409121617
2021-03-24,Custom_Risk_0,8,BTC,0.15229560896846903,0.8034669642233291,ETH,0.15172440711972537,0.6308715547780637,DCR,0.15081049768173982,0.33607656616806164,AAVE,0.10385964969591395,0.2871844008428084,BCH,0.1258829289031353,0.050845699360505967,ETC,0.09686359079596231,-0.44210897847379477,GNO,0.08247555836825864,-0.5171597421670355,BNB,0.1360877584667956,-0.5647626916047948
2021-03-31,Custom_Risk_0,8,BTC,0.16801227021528684,1.2948372757666113,BCH,0.1530523470240207,0.3955759975156861,ETH,0.13196831757228566,0.34376383127647914,DCR,0.1299702678166072,0.14614460031181123,GNO,0.09486144029466459,0.114033188425124,ETC,0.1179440879863326,-0.2546632705806818,BNB,0.10147291421309165,-0.40352448457158013,AAVE,0.10271835487771082,-0.6567843934027587
2021-04-07,Custom_Risk_0,8,BTC,0.2039257374116629,1.1185557132000934,ETH,0.12527632460888716,0.6129712128005201,DCR,0.16144033005316352,0.5162923094508938,AAVE,0.09195801831042763,-0.14511209610270454,GNO,0.13316575979501336,-0.19625560830164374,BCH,0.09857420358372919,-0.3128500739456014,BNB,0.08674796150720265,-0.3804725709459668,ETC,0.09891166472991354,-0.5325880104552849
2021-04-14,Custom_Risk_0,8,BTC,0.21875231294322922,0.8843700462592391,DCR,0.17303284405473054,0.3621065219607849,ETH,0.1274269973469591,0.2808776100040176,GNO,0.13253744082205346,0.22339756233834734,ETC,0.08982315461594308,0.1904900104058187,BCH,0.08770194237812413,-0.369727053924109,INJ,0.07609582799416134,-0.39243724931224305,AAVE,0.09462947984479897,-0.47438971672565494
2021-04-21,Custom_Risk_0,8,BTC,0.2182322167857758,0.9594315910783329,ETH,0.16883766150244273,0.6477517991465536,BNB,0.08897759299426157,0.19386046272567356,GNO,0.1185301866783963,0.14162003184713162,DCR,0.1254493525064575,0.13157824196706752,AAVE,0.11340342036429853,0.03799409679695415,BCH,0.08009399924549905,-0.31518671595953,INJ,0.08647556992286846,-0.7746532458552332
2021-04-28,Custom_Risk_0,8,BTC,0.21741945005567162,0.9112238841509973,ETH,0.1723436980481339,0.6141509279040888,DCR,0.12686233277307155,0.3479389620768032,BNB,0.12416952181776324,0.23462963256639557,BCH,0.08847308920854975,0.10280201563541988,ETC,0.07019080581891773,-0.21035975615692892,AAVE,0.10174418840276876,-0.6203425904410174,GNO,0.09879691387512349,-0.6332250833994959
2021-05-05,Custom_Risk_0,8,BTC,0.17439193601525166,0.6192066877420106,ETH,0.14267287750218183,0.5829388450481254,DCR,0.17448403504926568,0.2759329675109466,BNB,0.14391727619069514,0.149897354466628,GNO,0.11168606988576169,0.011053343558753218,INJ,0.09099412497620196,-0.0953544120488598,AAVE,0.09756658021373439,-0.09668849618555037,BCH,0.06428710016690775,-0.593086864844264
2021-05-12,Custom_Risk_0,8,BTC,0.15544195473137176,0.6678269278267164,ETH,0.13194986130670963,0.24057403592349863,BNB,0.13865954339668146,0.11062297834271681,INJ,0.12592589471846907,0.02284526913006038,DCR,0.1817025176901729,-0.0065665648624348705,ETC,0.04768638146781132,-0.17869133883298277,BCH,0.056587014515180896,-0.19742453827078082,GNO,0.16204683217360302,-0.24730629358339715
2021-05-19,Custom_Risk_0,8,BTC,0.23503357261699473,0.5565007289522179,ETH,0.12323994080832622,0.51144643855429,BNB,0.11345246798748923,0.24817870534827896,GNO,0.14298140157713884,0.19827768714578275,DCR,0.12272499190256486,0.1462580687810962,BCH,0.08904028429427899,-0.16356342437371058,ETC,0.07415685140889017,-0.3469296712917245,INJ,0.09937048940431696,-0.46703228420005105
2021-05-26,Custom_Risk_0,8,BTC,0.23986421764828103,1.0416111908536438,ETH,0.12712867206066658,0.41621782965891185,AAVE,0.09579191732541459,0.08038223688793314,INJ,0.09523878906553511,0.034504424046234994,DCR,0.12140382471720035,-0.08160772879824799,GNO,0.11739623539903613,-0.12310608131951266,BNB,0.1044429979390479,-0.20740193216224886,BCH,0.09873334584481831,-0.46729246798722585
2021-06-02,Custom_Risk_0,8,BTC,0.22564894435223865,1.035523810924409,ETH,0.12995376613327045,0.5913218403702871,ETC,0.10115746797463594,0.25961630395788904,GNO,0.1082120591028835,0.10240358934871056,AAVE,0.09656463005235559,-0.20619356512856185,BCH,0.11187961507357021,-0.28327718025632886,DCR,0.13095609742177872,-0.3928960179963322,INJ,0.09562741988926697,-0.5297874463782072
2021-06-09,Custom_Risk_0,8,BTC,0.14990045981897093,0.5984041140766889,DCR,0.11003741004982608,0.42936026266183025,ETH,0.12001356714775538,0.22336527912906687,ETC,0.13564806194151524,0.022210414109257087,AAVE,0.0926482975598835,-0.104729220459363,GNO,0.13066392956599412,-0.19038952528373798,BCH,0.1549277020620539,-0.22347911678674678,BNB,0.1061605718540008,-0.2355878078436866
2021-06-16,Custom_Risk_0,8,ETH,0.1391657135643411,0.5040431131288097,BTC,0.11313454460486126,0.426715573729758,GNO,0.17284753470965833,0.11361531769688676,ETC,0.11730500423019237,0.04117055354454202,DCR,0.10976718883747989,-0.02121957551616664,BNB,0.11843518438456896,-0.08101691114806638,AAVE,0.10166083817407832,-0.25283530750912464,BCH,0.12768399149481968,-0.3047680853148128
2021-06-23,Custom_Risk_0,8,BTC,0.16183045971959364,0.8957659110693021,ETH,0.13983791822180944,0.42173404052130553,GNO,0.14966708856379402,0.08739943255130106,ETC,0.10210257489772036,-0.06296206777928132,BCH,0.12818955139371904,-0.07567769780596029,DCR,0.11478998596539196,-0.1696144453498477,AAVE,0.09496058033791319,-0.2752213072604434,BNB,0.1086218409000583,-0.3215741835880298
2021-06-30,Custom_Risk_0,8,BTC,0.17126533642106134,1.4079257397761593,ETH,0.13463436657063652,0.5628070551319282,GNO,0.1413840411849814,0.39306695995522123,BNB,0.11424864900197285,0.3174649733695963,BCH,0.13285161161594689,0.08695599192150744,DCR,0.11185314568674194,-0.20498810245445453,INJ,0.09918612936061502,-0.6422613052894813,AAVE,0.09457672015804403,-0.7165234203282597
2021-07-07,Custom_Risk_0,8,BTC,0.1490994444072434,1.0466466111034225,ETH,0.12014203898630141,0.48027863500904894,DCR,0.11762497615654442,0.3585508965961707,GNO,0.12929215631491314,0.31719771743664726,BCH,0.1583993744595594,0.20193235267629267,BNB,0.15048615773171864,-0.16388409269104007,ETC,0.0729748465764665,-0.2241568531633183,INJ,0.10198100536725302,-0.7219935917737332
2021-07-14,Custom_Risk_0,8,ETH,0.10243965251777168,0.5102068980655388,BTC,0.18835452687015403,0.3982495803793226,DCR,0.08699126051596899,0.26731477701310813,GNO,0.11164920560408774,0.17295209456781296,BCH,0.16418657484386345,-0.1323273372637107,BNB,0.14430112734016493,-0.17336915091642557,ETC,0.12790026906562513,-0.2489024759531964,AAVE,0.07417738324236411,-0.31942349360476247
2021-07-21,Custom_Risk_0,8,BTC,0.18198379564771464,0.7928660742026581,BCH,0.16371890537001046,0.2019380176181541,BNB,0.12476035421941008,0.16094614030014462,ETH,0.11698439206110123,0.060992898866805895,INJ,0.08004348176899348,-0.059484508966145544,ETC,0.13693247513581008,-0.2298032477169708,GNO,0.10978076485863277,-0.24381297163010707,AAVE,0.08579583093832711,-0.24836798953638733
2021-07-28,Custom_Risk_0,8,BTC,0.15762419909848785,0.6257969739533704,GNO,0.12962825213556797,0.6170089072869929,BNB,0.12845805664790164,0.4389571721861585,ETH,0.13963254535915376,0.2809246642134154,BCH,0.1430686824989977,-0.11181586060818573,ETC,0.12328540792288567,-0.2326235184491891,AAVE,0.09120798548013151,-0.43540255668801,INJ,0.08709487085687388,-0.4492911435667726
2021-08-04,Custom_Risk_0,8,BTC,0.10957781596935813,1.2111882994249221,BNB,0.22820147520148867,0.21426292091177912,GNO,0.1293273867262793,0.16629288110196627,BCH,0.13376147516073453,0.13879452818568933,ETH,0.1276645269209743,0.011892534144405886,ETC,0.11488663487841183,-0.06701865563757609,DCR,0.06774318658443179,-0.09951951807727699,AAVE,0.08883749855832138,-0.6923634831511865
2021-08-11,Custom_Risk_0,8,BTC,0.14067975543736508,0.9712944855262464,ETH,0.12115560609366822,0.6830532965309374,BCH,0.140449361778167,0.3218313445506598,GNO,0.12102666893817247,0.2683856238326577,BNB,0.17755222963593956,0.22724763994182035,DCR,0.09409101312697495,-0.23540793694102166,ETC,0.1063860098953285,-0.33198095942668965,AAVE,0.09865935509438431,-0.37442949236768647
2021-08-18,Custom_Risk_0,8,BTC,0.14955857044197815,0.839578493417095,GNO,0.13220507374052426,0.6610573557637944,ETH,0.10907995370720729,0.6400434738499238,BNB,0.1574017694517762,0.18225031556392335,AAVE,0.09864241034510694,-0.012845261068020947,BCH,0.11679771372967272,-0.16039831764981471,DCR,0.13398721417103893,-0.5441590175385472,INJ,0.1023272944126955,-0.603503387169416
2021-08-25,Custom_Risk_0,8,BTC,0.17306621332698632,1.0557235932360205,ETH,0.14207705390448183,0.6486899224335676,BCH,0.1331148678951722,0.4053119790879976,BNB,0.11883140904252054,0.00858596954817506,AAVE,0.12718281101533066,-0.0573137198518863,DCR,0.12277750292209466,-0.0612680238451814,ETC,0.09552896923862064,-0.1301000401721503,INJ,0.08742117265479311,-0.8104316213828926
2021-09-01,Custom_Risk_0,8,BTC,0.17865125582890848,0.8340573557674377,BNB,0.1098122351064033,0.4073665472312113,GNO,0.07391988953760815,0.4009035491871949,BCH,0.14487173418286667,0.13638266569895297,DCR,0.1299620355023202,0.021998388167505198,ETH,0.13172120777024315,-0.06389826532399162,AAVE,0.11011321973129362,-0.4734321651276705,ETC,0.1209484223403564,-0.5130546176470107
2021-09-08,Custom_Risk_0,8,BTC,0.17073157299824906,0.5512818934424184,ETH,0.12513871328354806,0.44744300054299346,DCR,0.13424421950475712,0.3095572071268065,BNB,0.13356632080205613,0.279680885691284,AAVE,0.10773046069046457,-0.0008291250227484004,GNO,0.10995033523309351,-0.22852452041453997,ETC,0.09925811022241447,-0.29847784921839293,BCH,0.11938026726541708,-0.5190857449093259
2021-09-15,Custom_Risk_0,8,BTC,0.17495196330465415,0.888801869930579,ETH,0.137957093052766,0.5844361809128118,BCH,0.12170555147843526,0.3027918374029215,BNB,0.13061966083826432,0.09618126460233557,DCR,0.1343774850742124,0.043079624108112155,ETC,0.10857128307299023,-0.23096715108273835,INJ,0.0801146552993954,-0.27567002058125945,GNO,0.11170230787928223,-0.2974795429810429
2021-09-22,Custom_Risk_0,8,BTC,0.1669521088332743,0.5911941780334456,ETH,0.1176729249670661,0.4191172017188539,AAVE,0.08407631929495298,0.18280683769070116,BCH,0.13607324240431984,0.13613524392031798,GNO,0.1281965899904607,-0.0030404760421482713,BNB,0.13231407573830128,-0.09391932195756669,DCR,0.1066826233487874,-0.1984775523006351,ETC,0.12803211542283743,-0.4179820987956229
2021-09-29,Custom_Risk_0,8,BTC,0.165332272132526,0.8649572486140119,ETH,0.11686007771144248,0.38908029298188507,BCH,0.13646798852077602,0.31693539275048216,GNO,0.14262199978528123,0.24580829679676627,ETC,0.12549220924178578,0.13817228899268175,DCR,0.10090250434484321,-0.08368670938330891,BNB,0.11666415558205666,-0.09037481655110696,AAVE,0.0956587926812886,-0.22955874464862575
2021-10-06,Custom_Risk_0,8,BTC,0.14362694424084857,0.5818440203241058,BNB,0.1236768789685695,0.40130598722412186,GNO,0.14296346144942737,0.22507459884895079,ETH,0.12832609917531473,0.22122050987472727,ETC,0.14358169189634215,0.06818663958896137,BCH,0.13036547030469398,-0.12261669128362251,AAVE,0.10802645084514206,-0.29959891130864647,INJ,0.07943300311966163,-0.4610998593460524
2021-10-13,Custom_Risk_0,8,BTC,0.11922489618799163,0.9376722982941736,ETH,0.12612458418974523,0.41630694567025534,BCH,0.11164831423466073,0.2732599919861832,GNO,0.17645057526003982,0.2275411761304673,ETC,0.12319937773554765,0.11479115316259932,DCR,0.12442945006452548,-0.07746551441200375,AAVE,0.11103481739471885,-0.22146815058008995,BNB,0.10788798493277062,-0.26602045897654186
2021-10-20,Custom_Risk_0,8,BTC,0.12578292441455635,0.7344527370741569,BNB,0.11105854353152107,0.2704335087803966,ETC,0.1431229885884676,0.23395750506113305,DCR,0.11789792937814604,0.1402803830355071,BCH,0.13108035842014532,0.09073670018729858,ETH,0.11419635133320528,0.07723145216266683,GNO,0.13887959115757498,0.0016080078457685332,AAVE,0.1179813131763834,-0.34133840722167674
2021-10-27,Custom_Risk_0,8,BTC,0.12984508125948607,0.8419800747444641,ETH,0.12601059586171648,0.3233873231556349,BNB,0.156292259195449,0.1971927663259892,BCH,0.1255277960009836,0.08075456184455018,GNO,0.14250800697227606,-0.021097099786619666,ETC,0.13151970270249383,-0.0604249712319129,DCR,0.10482638381511858,-0.3644193302606444,INJ,0.08347017419247636,-0.48359533698644913
2021-11-03,Custom_Risk_0,8,BTC,0.15579508078120585,0.990267189926961,AAVE,0.1488026963721228,0.4630217620166245,ETH,0.1200955662499998,0.22244785683074245,GNO,0.11750252022094414,0.035322618809384976,BCH,0.12471469873577261,-0.012704506819064081,DCR,0.10829825732681195,-0.1399807945526505,ETC,0.11837426980709079,-0.17489646869076225,BNB,0.10641691050605208,-0.5231483629552665
2021-11-10,Custom_Risk_0,8,BTC,0.16732331641670503,0.7437519699992724,ETH,0.1369675109886057,0.58435801743177,DCR,0.16328283713327824,0.3216730059989947,AAVE,0.13866432861115718,0.32160611717406073,GNO,0.0711223792040445,-0.02313056488601098,ETC,0.1160811515754682,-0.16259892445824203,BNB,0.10859618796888254,-0.18856424908059136,BCH,0.09796228810185856,-0.6277225217909785
2021-11-17,Custom_Risk_0,8,BTC,0.1634727806883283,0.8775860599987486,ETH,0.16837134156036612,0.6301979257231933,BNB,0.12060965258907168,0.183536721013007,ETC,0.12039645907856072,0.11386197813170554,GNO,0.08127366806624106,0.11332177897406565,AAVE,0.13336665665634986,0.08698379290773312,BCH,0.08910742699347653,-0.05089515184523055,DCR,0.12340201436760571,-0.7917631203011833
2021-11-24,Custom_Risk_0,8,BTC,0.17201388846456064,0.9952951586790864,ETH,0.11269481817943422,0.3475655929762053,ETC,0.15495236870822393,0.2536588097174971,AAVE,0.11998473849970795,0.24103287764954548,DCR,0.13160500179641868,0.11512535174045516,BNB,0.09933899765023081,0.011246259098446093,GNO,0.10274315547813496,-0.29452726770169435,BCH,0.10666703122328879,-0.4116762165618899
2021-12-01,Custom_Risk_0,8,BTC,0.15557245891614557,0.7952963943397656,BCH,0.13514992610014193,0.46478532017329505,ETC,0.1720863420685545,0.27421464284943853,ETH,0.11082545814691533,0.08785181478184922,BNB,0.11198720182930993,-0.08915368545695354,DCR,0.11206342517807655,-0.09406362558864573,AAVE,0.11724018423462312,-0.18750792179970605,INJ,0.08507500352623314,-0.4798228986645281
2021-12-08,Custom_Risk_0,8,BTC,0.15327315469750447,0.8084556833190628,ETH,0.13330266153666565,0.2647816373699712,ETC,0.13279549495797138,0.15824832066880762,BNB,0.1454111435515766,0.09826694960057097,BCH,0.1363628950303023,0.09688831465205719,INJ,0.10675734735883179,-0.17730718030580878,AAVE,0.10494195324696122,-0.25418160497262765,DCR,0.08715534962018666,-0.4451011580369713
